date,y1,y2,y3
2021-04-05,8.059776073591559,8.626295641470715,20.038385876922938
2021-04-06,9.667559859779885,7.670499801257051,21.046943141084302
2021-04-07,9.907398384495515,7.696485879853451,21.956286722540778
2021-04-08,12.023936725878706,9.330352252047525,22.960765001392925
2021-04-09,7.912435709287725,9.167771120989952,12.690293130616608
2021-04-10,6.32161196604692,9.816954360700455,8.84332749737096
2021-04-11,1.7047784478539745,6.583976772759769,8.011866862424887
2021-04-12,5.282235573783055,8.377092300640523,9.188244421415453
2021-04-13,10.083231868144665,11.855627574496069,4.70200328815563
2021-04-14,9.39477545125443,12.448737015553641,4.451514986248668
2021-04-15,7.160721191975705,12.670073981805336,4.8745276047392245
2021-04-16,5.731658156909762,13.036842815686391,4.483245517534957
2021-04-17,4.730325586056289,11.61764994489877,2.6214763493734954
2021-04-18,4.696326890049856,11.251018749238126,2.328038408734182
2021-04-19,4.254727954452417,12.196175154697128,0.9104410495264406
2021-04-20,4.030677494374111,13.132331191782542,1.3228457227780615
2021-04-21,3.8347188129713237,12.540599011283451,0.9560733511711602
2021-04-22,5.334762920410749,13.031227362638067,2.2876540699423678
2021-04-23,5.596118384179712,11.700639518858173,0.8969468808226511
2021-04-24,6.249123581919002,11.274538663571944,0.6238870899350237
2021-04-25,5.785156158883513,10.638567728529708,1.6891315889461673
2021-04-26,5.330157167257607,8.695507487579336,2.3991440368732326
2021-04-27,7.238919529430844,10.725887629981987,4.284627253517107
2021-04-28,1.2930259979343068,7.833158626876767,5.565446204164541
2021-04-29,1.152823163631864,6.4869449348246615,3.623005915200569
2021-04-30,3.090525301094177,4.377157034415101,11.4029958826824
2021-05-01,2.038835107118713,2.702705079483688,10.306151248455024
2021-05-02,2.1285308767807187,2.20618155251862,10.18526271021048
2021-05-03,5.645309219506066,2.6437607917617076,17.79075601105411
2021-05-04,4.4199360586544785,0.9805275113833234,17.99929797506704
2021-05-05,3.725206258086668,0.6942130956727975,21.732039673107586
2021-05-06,5.570537814942633,2.2461956543112778,21.6879043063669
2021-05-07,5.591213603364296,2.988695424793387,21.99231355526779
2021-05-08,6.669759833195398,4.29186102321139,22.689389518009378
2021-05-09,6.703933455985401,2.910116044176775,23.788562546220355
2021-05-10,6.730875201484833,5.9339784870904,23.07339815404172
2021-05-11,7.7530364911708105,5.562716792065582,22.31637145910224
2021-05-12,9.020496758902793,5.281285499627482,23.08916520207541
2021-05-13,6.258206444130401,5.313582824137455,21.50811114210002
2021-05-14,5.069877545219578,5.844396393475448,21.862181698839585
2021-05-15,11.085834184979696,6.763756019849067,29.05999197681547
2021-05-16,10.088294378751012,6.1295812008556725,25.75069122727848
2021-05-17,8.90492710630196,7.527703777273663,20.97123652325036
2021-05-18,3.2978825940485335,5.378167052286559,17.90724632543718
2021-05-19,0.903535092524165,4.041871432476556,13.71033154444046
2021-05-20,0.9294864677350028,2.9932076640798764,11.652487051238557
2021-05-21,1.4310664001914928,2.1321063577289086,13.792154596415655
2021-05-22,-0.06292724006447514,1.0382410817030057,12.26314092336956
2021-05-23,2.5720608819138135,1.6860083340790388,12.05261295659619
2021-05-24,4.4280208602522215,3.408810693246651,6.168035166625725
2021-05-25,7.124187942985157,6.01243945101501,6.20254511782148
2021-05-26,4.1781107676468885,5.313739165537932,7.308300389084715
2021-05-27,2.645467169016385,4.0719811499184075,7.663106719001359
2021-05-28,5.330692474435766,6.0785009868326565,9.554984842370589
2021-05-29,7.786662022673843,6.2248581254404325,11.27076342206955
2021-05-30,6.909770673808378,7.463668379704808,11.778210260086393
2021-05-31,6.6819360716242215,7.710626823083572,12.177623350794391
2021-06-01,4.056821018635153,6.3886773085764474,10.030765580380699
2021-06-02,4.4557507395722995,6.308928319023201,10.441914599020398
2021-06-03,5.0277740321250555,5.05296094364775,15.305861162435065
2021-06-04,4.9573558692888415,4.055925623788844,18.656346140475815
2021-06-05,6.40265574971959,4.804739330873778,17.586702159706675
2021-06-06,8.144542032666243,5.3057623716255975,17.465222083443138
2021-06-07,10.533885762819853,6.19108386554182,24.658030554019174
2021-06-08,9.894940085641627,4.424039538612099,24.89401383725629
2021-06-09,9.470777705735392,2.483136146389336,25.41258521865332
2021-06-10,8.180625655517112,1.8592507106107319,23.631155342699337
2021-06-11,7.616518269780856,2.8267677649426597,23.036981633311783
2021-06-12,6.812443060292432,2.756331119568459,23.72410964906941
2021-06-13,6.205541355419739,0.7144480665864337,22.934911659268376
2021-06-14,5.423807198627314,-1.183167987453211,22.183900633942315
2021-06-15,3.041193767945751,-1.927529419738601,22.352073125749758
2021-06-16,3.1310023501007826,-0.6031852075033761,22.706675614066008
2021-06-17,1.5105931127248102,-1.6256443882222134,21.27910593961612
2021-06-18,2.083370355861571,-3.646194672808891,28.626758724342388
2021-06-19,8.548071978061131,-2.5717182614780674,33.91720294875323
2021-06-20,8.002852296823201,-3.203949942422119,30.034938535965594
2021-06-21,9.586406341309393,-1.6394368868548908,30.45097859183215
2021-06-22,9.838100757636044,-1.9927880105605447,35.9470706689312
2021-06-23,7.512519364524525,-1.0869791235865576,33.01296282283769
2021-06-24,2.4590128641704077,-1.2776428475364303,24.854269210676364
2021-06-25,0.3619979393714443,-3.054368480010167,24.25591290951746
2021-06-26,-1.8024212967476205,-6.6778436016698945,23.838944343617964
2021-06-27,-2.0462763058935356,-7.386413716643272,23.17949779217459
2021-06-28,-1.9685818165231928,-9.188444566145483,21.471671522274686
2021-06-29,-4.170236916644128,-11.196302685494384,20.077935844643136
2021-06-30,-4.895579315064676,-10.863835515953587,20.369849335423257
2021-07-01,-2.167659129242613,-11.501620045032915,24.921112019138405
2021-07-02,-0.24570490711550774,-9.964968404255007,26.447070660428786
2021-07-03,0.5369378420629978,-9.654794304017463,26.61408236511602
2021-07-04,0.756128780152659,-8.957783027032232,26.624274038237587
2021-07-05,1.7263937021408555,-8.415286133531916,28.742610424196908
2021-07-06,3.5087248012004113,-7.095676339853856,29.932195007272764
2021-07-07,3.0015030868709998,-8.338069875542681,30.97613657332357
2021-07-08,2.9220719374475617,-6.336628162751062,32.3595908560517
2021-07-09,2.8047662488249308,-5.632351896346854,31.70811985694118
2021-07-10,1.0179043239362733,-6.693964137924648,30.526016859958634
2021-07-11,-0.5864587077447256,-7.60685893526829,30.693874067362383
2021-07-12,2.782856049507412,-7.002798687498616,32.66274247201085
2021-07-13,5.39034565162047,-6.9454823965977415,38.253263410954204
2021-07-14,5.22435459609477,-7.733094032407639,38.60855029289884
2021-07-15,4.6586969111722,-9.863745854732937,42.24338223547713
2021-07-16,5.565855562779376,-9.719569571792773,42.38752139763602
2021-07-17,5.101057151782522,-10.720049372514012,42.298938408245526
2021-07-18,3.4300540193038627,-12.480595849897842,41.817093999289945
2021-07-19,3.343794131228088,-14.180225433407966,41.98610743202165
2021-07-20,4.154721582476971,-14.124720800382804,43.81621291023296
2021-07-21,2.8542314555134016,-13.9239701468776,44.97286186319478
2021-07-22,2.262214055701892,-13.471565437346719,44.74612111364943
2021-07-23,0.9129720386315232,-13.117358591084296,42.84128987925156
2021-07-24,0.625588309989161,-12.459347270147536,44.00396439510387
2021-07-25,1.1093095028462685,-10.746590721261233,43.92754827629682
2021-07-26,1.5568651060540022,-12.508827914882112,44.32010549693215
2021-07-27,3.8268968184962864,-13.665882350408356,44.46255912443823
2021-07-28,4.025499997317069,-13.886715826909207,45.369411341244735
2021-07-29,4.690824669347228,-13.736797642367192,44.92176213099038
2021-07-30,4.509531502993912,-12.578118985976134,44.074019556760135
2021-07-31,4.142533255174582,-12.085490810532802,43.9975163661099
2021-08-01,4.118338164460036,-12.582875645775722,44.749265879261785
2021-08-02,3.435090334099822,-11.791652638199261,44.4164769056819
2021-08-03,3.351308228910158,-11.688873532529882,45.51270739451979
2021-08-04,4.801569941490014,-9.44623251019734,46.55223742109482
2021-08-05,4.572352009573559,-7.413537468749386,47.250865506963805
2021-08-06,5.028276192635007,-6.997593325762546,47.2823327133875
2021-08-07,4.601007261862355,-7.186420618899877,47.25574478937888
2021-08-08,5.745798974172835,-5.775766698776055,47.996449224313025
2021-08-09,4.993946229541533,-5.626110879576295,47.2130200951386
2021-08-10,4.239630812266009,-8.11621595737142,47.583281960395155
2021-08-11,4.685790323249545,-11.087685860644328,45.640505663855926
2021-08-12,4.0569083696321755,-11.728663385789346,42.8664753693424
2021-08-13,2.0076955400765106,-12.152244602012264,42.09623757999531
2021-08-14,-0.1789131434024327,-11.174570705093227,41.197732620610644
2021-08-15,0.2647198026088156,-9.89567034131157,40.990544855215354
2021-08-16,0.1488874374689054,-9.004125114486213,40.71813675976992
2021-08-17,4.730477707549571,-7.299474868533844,43.44792466508356
2021-08-18,4.852632540459266,-8.232144447001732,47.264707365845695
2021-08-19,10.328343119922149,-5.680452116379746,49.632875712283
2021-08-20,8.690287701053231,-5.848064233170659,48.300466523197514
2021-08-21,10.22175166114323,-4.949550726437274,49.72766203232619
2021-08-22,12.232885225797759,-4.0310835336335336,49.73721872531471
2021-08-23,7.792640122379121,-5.493060953189737,52.78199034776495
2021-08-24,8.088087624465286,-6.73092945792507,54.349333442729666
2021-08-25,5.4310410936290445,-7.091896866539724,52.93566024765328
2021-08-26,1.9922295527704774,-7.366283652133457,49.41032278078285
2021-08-27,3.526145931338032,-9.09253409319413,48.89209060628711
2021-08-28,5.8793821854053725,-9.025495022022502,53.365484998265885
2021-08-29,3.4879564070822315,-9.39783709433067,50.030026077377784
2021-08-30,-1.8994640456409684,-12.23933176107894,45.06985926600677
2021-08-31,-1.4989646764913946,-12.415140288650504,43.15297121009135
2021-09-01,-2.791886966057681,-13.73709357726726,41.86726415993213
2021-09-02,2.6556872904080775,-12.993749086415546,46.9091654888752
2021-09-03,-0.6800519229750939,-15.487627292677292,45.95876882542115
2021-09-04,-0.491466721720187,-16.341001495943598,46.23046604477404
2021-09-05,-0.34367242781048185,-16.85561175171738,43.63049693068785
2021-09-06,1.4731259715965523,-16.462103651708254,45.856924625172965
2021-09-07,1.8352844268990134,-15.835151506902065,43.008240943850126
2021-09-08,7.538542623926558,-11.422214428866987,45.679656118891394
2021-09-09,10.200053549727226,-10.610097452004597,54.51735101720466
2021-09-10,10.831814998558617,-8.67856644892835,57.174541737521864
2021-09-11,6.36115417063909,-8.624126143234323,54.72601858410832
2021-09-12,5.292128956478024,-8.213203164555472,55.768009868832344
2021-09-13,8.278273389093567,-5.445156978208226,57.54280115000357
2021-09-14,9.868091806462084,-4.69411108062993,58.103244587166145
2021-09-15,9.94220555041605,-5.289642206384276,57.77607944559099
2021-09-16,9.552671389099508,-3.0686689283409954,58.26778769283378
2021-09-17,10.088353652022452,-0.6116331136003565,57.65206071586327
2021-09-18,11.105317205441779,2.465660162092495,58.33844710258771
2021-09-19,10.762680860399874,0.48493845994954166,56.75797925855423
2021-09-20,13.446296737530805,0.1451718933086404,57.64769252573684
2021-09-21,14.524026492328922,-0.730505051195838,58.5913849856255
2021-09-22,13.775221236679965,-1.1164677779359136,58.25680638647562
2021-09-23,13.852220883074326,-0.4188239826747273,58.92099418622338
2021-09-24,13.103447366999108,0.7997676371422264,59.59001715665412
2021-09-25,14.471461716479034,2.214373209113659,59.750046310692596
2021-09-26,15.833459852004136,2.194780403540051,61.35551556477534
